k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization,adj_arrangement,adj_diffmag
3.0,1.0,15.0,300.0,0.2,0,20000,0.08958593755960464,3.226184840666029,0.10096377176825627,1.2,0.15056237150642166,0.1658448316081933,0.6163417556504779
3.0,1.0,15.0,300.0,0.2,0,25000,0.0829930528998375,3.2307062360173373,0.0997471117431822,1.2,0.15210090552829775,0.16636710421330206,0.6110534867963595
3.0,1.0,15.0,300.0,0.2,0,30000,0.06720670312643051,3.2332522242617565,0.09891065797594377,1.2,0.1527793618229921,0.16623328279314625,0.6061823581918961
3.0,1.0,15.0,300.0,0.2,0,35000,0.06377901136875153,3.2331700377857517,0.09872055484702594,1.2,0.15307912146352082,0.1660336823368022,0.6067866614208072
3.0,1.0,15.0,300.0,0.2,0,40000,0.06794717907905579,3.2328332125584573,0.09849243109232456,1.2,0.15320454826834023,0.1654604064388202,0.6046299598833942
3.0,1.0,15.0,300.0,0.2,0,45000,0.0666908249258995,3.232917479713988,0.09826430733762317,1.2,0.15324630627314872,0.1651686090252933,0.6031900097830706
3.0,1.0,15.0,300.0,0.2,0,50000,0.06876148283481598,3.232771392223817,0.09807420420870534,1.2,0.15324515149985135,0.16569695392226638,0.6015084206291261
3.0,1.0,0.06,1.2,50.0,0,5000,0.22831806540489197,3.1318789807596104,0.1341557780773083,0.48,0.05997339156353494,0.09717633989720907,0.9541569108438588
3.0,1.0,0.06,1.2,50.0,0,10000,0.16513599455356598,3.144440649259107,0.11651420771373425,0.48,0.09028065724335793,0.1648257005046732,0.6926801834520488
3.0,1.0,0.06,1.2,50.0,0,15000,0.10916157811880112,3.1876620557501396,0.10818769066713357,0.48,0.11349131812764936,0.16840937383253823,0.6640475208407243
3.0,1.0,0.06,1.2,50.0,0,20000,0.09829353541135788,3.211408969303223,0.10335907119262085,0.48,0.12882811456495566,0.16671544647344766,0.6361717672979944
3.0,1.0,0.06,1.2,50.0,0,25000,0.08070330321788788,3.222854125946493,0.10084970989090558,0.48,0.13834707845829644,0.1661162432287299,0.622156591975777
3.0,1.0,0.06,1.2,50.0,0,30000,0.08171406388282776,3.2297620639099995,0.09955700861426436,0.48,0.14406214480873034,0.1655302673395101,0.6162305131175025
3.0,1.0,0.06,1.2,50.0,0,35000,0.07734836637973785,3.2335489530018875,0.09894867860172735,0.48,0.14742781543274067,0.16441618713149683,0.6161987701232752
3.0,1.0,0.06,1.2,50.0,0,40000,0.07191019505262375,3.236317070966925,0.09818826608605603,0.48,0.149386065290566,0.16374712766985908,0.610569604433251
3.0,1.0,0.06,1.2,50.0,0,45000,0.07331971079111099,3.237739956580615,0.09765597732508613,0.48,0.15051348795481523,0.16441922044960441,0.6072436247705209
3.0,1.0,0.06,1.2,50.0,0,50000,0.0747021958231926,3.2382368304530935,0.09735181231881761,0.48,0.1511548133825241,0.1635635498488774,0.606167791469987
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,1,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,5000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,10000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,15000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,20000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,25000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,30000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,35000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,40000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,45000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,0.18,3.5999999999999996,16.666666666666668,0,50000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,1,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,5000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,10000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,15000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,20000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,25000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,30000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,35000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,40000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,45000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,50000,nan,nan,nan,3.0,nan,nan,nan
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.1695292443037033,3.0864474773499984,0.1352583762250317,0.48,0.085593595823232,0.14586880165606253,0.8543557443251688
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.1708899885416031,3.1633536261779285,0.11651420771373425,0.48,0.1225451128143518,0.1648061104743464,0.6728063228068683
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.11045465618371964,3.204504090389045,0.10814967004135002,0.48,0.13932419934267923,0.16611409006925157,0.6236921299937087
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.0988454595208168,3.223675524785429,0.1037392774504565,0.48,0.1462996452055532,0.1668289045681551,0.615494546160999
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.08506420999765396,3.232580282782199,0.10096377176825627,0.48,0.1492314840384971,0.165311686549218,0.613923473168594
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,30000,0.07961319386959076,3.237056069994127,0.09879659609859308,0.48,0.15051787675591904,0.16565190181176365,0.6100089795996444
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,35000,0.08455514162778854,3.2385368947717175,0.09837836921497387,0.48,0.15110736974443906,0.16612680716923048,0.6095373181744854
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,40000,0.08604369312524796,3.2396476148270468,0.09773201857665327,0.48,0.15138360802549253,0.16626328358435866,0.6071364584000309
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,45000,0.08884270489215851,3.240278580522383,0.09765597732508613,0.48,0.15151116296807768,0.1657307532389885,0.6050256927664637
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,50000,0.0861179381608963,3.239639917964021,0.0976939979508697,0.48,0.1515643198156358,0.1653882786615523,0.6056447566868335
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.1338767558336258,3.0819898917013897,0.1355625412313002,0.08,0.08547314064646892,0.15408434766999318,0.8553153519044552
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.1536826640367508,3.16236533732655,0.11609598083011503,0.08,0.12168339836591009,0.16470459094976705,0.6934707866756824
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.12317924201488495,3.2057377060062735,0.10659082438422385,0.08,0.13804451473075202,0.1662936124295144,0.6431631116816421
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.11911853402853012,3.225549964222222,0.10240855554803173,0.08,0.144898757786255,0.16637360692166858,0.6278076255852928
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.08952687680721283,3.2357375510148003,0.10054554488463706,0.08,0.1478320993985544,0.16642183218861606,0.6149943967944488
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,30000,0.0752662941813469,3.2401750935720393,0.09963304986583149,0.08,0.14915633475558096,0.16520415829931887,0.6126724441983818
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,35000,0.06900355964899063,3.243912655373398,0.09883461672437663,0.08,0.14979030204218213,0.1659417639233771,0.607874675991803
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,40000,0.06638047844171524,3.244668047192353,0.09860649296967525,0.08,0.15010492205873818,0.16517191582241744,0.6069872863026985
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,45000,0.06757016479969025,3.24472413533339,0.09879659609859308,0.08,0.15026350982902983,0.16532222719851208,0.6059780837475549
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,50000,0.06754515320062637,3.2446042729951543,0.09864451359545882,0.08,0.15034185366344202,0.16542370733812553,0.6064952719311014
3.0,0.03,1.6,32.0,1.875,0,1,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,5000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,10000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,15000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,20000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,25000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,30000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,35000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,40000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,45000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.03,1.6,32.0,1.875,0,50000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,5000,0.29467108845710754,3.1273658393952792,0.08693416085412085,0.03,0.10019824861399064,0.10201217850840198,1.377216650948978
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,10000,0.26661011576652527,3.02625256937724,0.11499338268239168,0.03,0.15970119095861315,0.14188620500713642,1.095086014742796
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,15000,0.24037127196788788,3.0907885805467115,0.12427041537358148,0.03,0.2443893796535447,0.13350359063093106,0.9992148977814312
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,20000,0.24147148430347443,3.13814487207623,0.13240682929126432,0.03,0.33978173563075353,0.13603076382025203,0.8960725796200458
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,25000,0.17803731560707092,3.1756347021845492,0.1353724381023824,0.03,0.4286877519786268,0.1292984342020071,0.8786150310207359
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,30000,0.13597191870212555,3.2014810949265144,0.13864221191976897,0.03,0.4962744829252722,0.12465568885599128,0.8658365013964248
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,35000,0.2074551284313202,3.226169151967029,0.1408474082152157,0.03,0.5425624028947219,0.11940262130392144,0.8590150031170152
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,40000,0.2213744819164276,3.23490701998876,0.14183594448558842,0.03,0.5744992925009226,0.11659520463472071,0.8341233540075669
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,45000,0.23389370739459991,3.2486404523996226,0.14263437762704326,0.03,0.5974089272829832,0.11649286518754506,0.8216261928759795
3.0,0.06,0.18,3.5999999999999996,16.666666666666668,0,50000,0.18954086303710938,3.256599410594466,0.14297656325909536,0.03,0.6144129785258459,0.1135756824075814,0.8106777840488312
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,5000,0.1992505043745041,3.0877927427222804,0.131912561156078,0.03,0.08544219884410942,0.15472056884328764,0.8454260859718629
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,10000,0.1658247411251068,3.162511264387837,0.11480327955347384,0.03,0.12168937937139197,0.16758181210731102,0.6752749831124975
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,15000,0.11651832610368729,3.206624770461988,0.10541218498493335,0.03,0.13802370622377041,0.1668716034437025,0.635459064716457
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,20000,0.09947636723518372,3.226142850153421,0.10134397802609192,0.03,0.14484207511008096,0.167121985752424,0.618831429851625
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,25000,0.09383563697338104,3.2361469864679995,0.09925284360799584,0.03,0.14775418067796828,0.16539426751957426,0.6149630508066795
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,30000,0.08153736591339111,3.240589366079633,0.09864451359545882,0.03,0.14907011569674888,0.1659345415465533,0.6075139504238573
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,35000,0.08148400485515594,3.243155825314201,0.09773201857665327,0.03,0.14969754381593817,0.1654024988645898,0.602787053736921
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,40000,0.06773018836975098,3.2445669943317457,0.097579936073519,0.03,0.1500092357754228,0.1650911137012216,0.60320342748409
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,45000,0.08296431601047516,3.244999056431075,0.09731379169303404,0.03,0.15016741712897322,0.16530592923926676,0.6005649633396802
3.0,1.0,0.18,3.5999999999999996,16.666666666666668,0,50000,0.08278051763772964,3.245128193637386,0.09689556480941483,0.03,0.15024623367976042,0.16499898092261076,0.6006270434514659
3.0,0.25,5.0,100.0,0.6,0,5000,0.19037100672721863,2.9655237102488354,0.08746644961509077,0.19,0.14010346538606613,0.1570877830369449,0.8826210927849188
3.0,0.25,5.0,100.0,0.6,0,10000,0.2801622748374939,3.1032379887643877,0.07723890127931185,0.19,0.19445882602066847,0.15516978308589827,0.8057729126785655
3.0,0.25,5.0,100.0,0.6,0,15000,0.24144615232944489,3.16580871529486,0.07659255064099124,0.19,0.23262647230815944,0.15207885079024613,0.7171065451207643
3.0,0.25,5.0,100.0,0.6,0,20000,0.16455215215682983,3.202451618131481,0.07579411749953639,0.19,0.26029598930291387,0.1532722954366694,0.7006285427616424
3.0,0.25,5.0,100.0,0.6,0,25000,0.14021475613117218,3.231964971784125,0.0748055812291637,0.19,0.2805889340702131,0.15291983863244465,0.6355145234899956
3.0,0.25,5.0,100.0,0.6,0,30000,0.1092231273651123,3.2579643186023697,0.0753378699901336,0.19,0.2959012304008487,0.15159161133718213,0.6071423643856859
3.0,0.25,5.0,100.0,0.6,0,35000,0.08138459920883179,3.2774153469569782,0.07560401437061856,0.19,0.30785055879356527,0.15209766165670505,0.5849391854055573
3.0,0.25,5.0,100.0,0.6,0,40000,0.08410635590553284,3.2829172185341644,0.07670661251834195,0.19,0.31729373621166623,0.15117169898181487,0.5760834916526912
3.0,0.25,5.0,100.0,0.6,0,45000,0.0843113511800766,3.2837005856944526,0.07758108691136392,0.19,0.32470869266101376,0.15069861991315125,0.569902767510066
3.0,0.25,5.0,100.0,0.6,0,50000,0.08364410698413849,3.2854535583507567,0.07845556130438591,0.19,0.3305464336537165,0.1504216884987744,0.5689200417170692
3.0,0.06,5.0,100.0,0.6,0,1,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,5000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,10000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,15000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,20000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,25000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,30000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,35000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,40000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,45000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,50000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.25,1.6,32.0,1.875,0,5000,0.22007809579372406,2.9648622650575516,0.09126851219344724,0.03,0.13710228218195653,0.15828821404639346,0.8924569536678353
3.0,0.25,1.6,32.0,1.875,0,10000,0.25929510593414307,3.102660241090916,0.07799931379498315,0.03,0.1892288578497673,0.1553661678007698,0.8326410565750397
3.0,0.25,1.6,32.0,1.875,0,15000,0.20550930500030518,3.166829187860888,0.07811337567233384,0.03,0.22567041773880783,0.1519333727030905,0.7075342946403766
3.0,0.25,1.6,32.0,1.875,0,20000,0.1973559707403183,3.204706048490458,0.07811337567233384,0.03,0.2522251342171939,0.15183913475892488,0.7027509198438191
3.0,0.25,1.6,32.0,1.875,0,25000,0.140581876039505,3.2347842627616044,0.07761910753714749,0.03,0.2719009885697717,0.15162289760374184,0.6437488133357174
3.0,0.25,1.6,32.0,1.875,0,30000,0.13535946607589722,3.2545429706180076,0.0781513962981174,0.03,0.2869189065076669,0.15190875211197716,0.6172886431284526
3.0,0.25,1.6,32.0,1.875,0,35000,0.08701391518115997,3.275007104661757,0.07898785006535583,0.03,0.29873635150271305,0.15126186901577926,0.6046113972386729
3.0,0.25,1.6,32.0,1.875,0,40000,0.08762044459581375,3.284085116461315,0.07971024195524357,0.03,0.3083510768667344,0.15018433033026582,0.5951270208704589
3.0,0.25,1.6,32.0,1.875,0,45000,0.08273801952600479,3.288219632312284,0.08058471634826556,0.03,0.3161901005029457,0.14974812070790877,0.5800973723916926
3.0,0.25,1.6,32.0,1.875,0,50000,0.08513952791690826,3.2899119391495866,0.08111700510923546,0.03,0.3225213924945807,0.1503633070526142,0.5693386005132428
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.2616426944732666,3.0193588760828067,0.11043090758836391,1.2,0.12203890913755747,0.15978794879981484,0.8490386518154743
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.2879572808742523,3.1328272306690965,0.08541333582277827,1.2,0.16975869531856771,0.16171556117996191,0.7336875226183148
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.1559283584356308,3.1874713942030013,0.07564203499640212,1.2,0.1932214458906206,0.1625194408937033,0.6110954222746606
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.11022848635911942,3.2223887199560517,0.07054727114140444,1.2,0.20644546602911187,0.16202231499739894,0.5499691190016224
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.09165846556425095,3.2352106141548447,0.06723947669823431,1.2,0.21401136647507132,0.1623878751739956,0.5253047024689859
3.0,0.5,0.55,11.0,5.454545454545454,0,30000,0.0913928747177124,3.2414959407911335,0.06587073417002598,1.2,0.21836706895112526,0.16218586031507187,0.517083926424465
3.0,0.5,0.55,11.0,5.454545454545454,0,35000,0.07559335976839066,3.2448668173586412,0.0654144866606232,1.2,0.22094137920711748,0.16191931230675927,0.5107105127652295
3.0,0.5,0.55,11.0,5.454545454545454,0,40000,0.06999464333057404,3.24609621498028,0.06518636290592182,1.2,0.22251101291602718,0.16160826218722912,0.5130704999231686
3.0,0.5,0.55,11.0,5.454545454545454,0,45000,0.06419213861227036,3.2460711064889263,0.06514834228013824,1.2,0.22348175846579232,0.16263796042273956,0.5097317807148259
3.0,0.5,0.55,11.0,5.454545454545454,0,50000,0.060426656156778336,3.2464010555537315,0.06526240415748893,1.2,0.22408026797953015,0.16209962089810365,0.5097152623795648
3.0,0.12,15.0,300.0,0.2,0,5000,0.23881107568740845,2.9680520330438216,0.08324616015311508,0.08,0.13831415750435053,0.15275097483599817,0.9855691066141244
3.0,0.12,15.0,300.0,0.2,0,10000,0.27008023858070374,3.049934215057366,0.10126793677452478,0.08,0.2098417300866215,0.14910219389407306,0.9101277436989493
3.0,0.12,15.0,300.0,0.2,0,15000,0.2690378725528717,3.1375048728447608,0.10564030873963473,0.08,0.28051869621044995,0.14493629284019627,0.8398754637225964
3.0,0.12,15.0,300.0,0.2,0,20000,0.26400256156921387,3.1832764061683108,0.10742727815146229,0.08,0.3400983399067933,0.14119139278362647,0.7993220255152296
3.0,0.12,15.0,300.0,0.2,0,25000,0.1565203070640564,3.212582126772126,0.10894810318280486,0.08,0.3850660310834264,0.13684914910116439,0.7803348217987485
3.0,0.12,15.0,300.0,0.2,0,30000,0.16487908363342285,3.231999171596146,0.11031684571101322,0.08,0.41801663214261603,0.1344335612581876,0.7575824704703293
3.0,0.12,15.0,300.0,0.2,0,35000,0.13900431990623474,3.251401216281359,0.11153350573608727,0.08,0.4426647117276243,0.13256592589290966,0.72281284918582
3.0,0.12,15.0,300.0,0.2,0,40000,0.1634923368692398,3.263351983112175,0.11202777387127362,0.08,0.46186837861877167,0.13186920008207373,0.7049797139959344
3.0,0.12,15.0,300.0,0.2,0,45000,0.13436824083328247,3.2771713090372128,0.11301631014164631,0.08,0.47729031166752894,0.1316892351195807,0.6963795707977095
3.0,0.12,15.0,300.0,0.2,0,50000,0.13174600899219513,3.2852928146733062,0.11366266077996691,0.08,0.49000359590846027,0.13102949866616526,0.6943865069917345
3.0,0.5,1.6,32.0,1.875,0,5000,0.304406076669693,3.0391145453330823,0.10765540190616367,0.19,0.12878547910664787,0.16265977882073474,0.8260969934419222
3.0,0.5,1.6,32.0,1.875,0,10000,0.21173767745494843,3.1429851168803524,0.08374042828830143,0.19,0.16770712539248547,0.16229388070852313,0.7175599745267576
3.0,0.5,1.6,32.0,1.875,0,15000,0.16638992726802826,3.1925890308856664,0.07529984936435004,0.19,0.18583605842473105,0.160985979753836,0.6169862472211229
3.0,0.5,1.6,32.0,1.875,0,20000,0.11562062799930573,3.226655696846917,0.0702811267609195,0.19,0.19634513641677848,0.16099298909683107,0.5557213361017673
3.0,0.5,1.6,32.0,1.875,0,25000,0.1112770363688469,3.2435077571942728,0.06731551794980144,0.19,0.202883657690076,0.16185623203252,0.532494356459189
3.0,0.5,1.6,32.0,1.875,0,30000,0.09162263572216034,3.252461315511474,0.06598479604737667,0.19,0.2070646375085861,0.1606983584248649,0.523159921198169
3.0,0.5,1.6,32.0,1.875,0,35000,0.08124053478240967,3.2573176981747736,0.06503428040278755,0.19,0.20982823668078956,0.16110733934661617,0.5216991309763764
3.0,0.5,1.6,32.0,1.875,0,40000,0.08590969443321228,3.259597434817874,0.06423584726133269,0.19,0.2117009206117803,0.16186584069975887,0.5099589489943389
3.0,0.5,1.6,32.0,1.875,0,45000,0.0646565780043602,3.2610090212028293,0.06415980600976556,0.19,0.21300037985335493,0.1611867241428848,0.5108084433638201
3.0,0.5,1.6,32.0,1.875,0,50000,0.06413844227790833,3.2624733842056908,0.06461605351916834,0.19,0.21392088874452692,0.16083285796510718,0.5096688486027872
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,5000,0.23636995255947113,3.0068591100670887,0.11674233146843566,1.2,0.09909618850093317,0.16218131533921554,0.870522069500391
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,10000,0.30616599321365356,3.1203022998508123,0.08796071775027711,1.2,0.15203873384545724,0.16184429090211827,0.754032214110706
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,15000,0.16197237372398376,3.1768516467234718,0.07758108691136392,1.2,0.1828915142149479,0.16319800062672937,0.6359016755240245
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,20000,0.10622745752334595,3.2143231716476737,0.07149778678599357,1.2,0.2004904868091855,0.16176304891908994,0.562128486831188
3.0,0.5,0.18,3.5999999999999996,16.666666666666668,0,25000,0.09803377836942673,3.231005156733315,0.06735353857558501,1.2,0.21065598340315136,0.16279526282243925,0.5310313499695472
